index,MishearID,Src,Tgt,Src_romaji,Tgt_romaji,romaji_edit_distance,in_word_vector_vocab,similarity
2828,coffee_break_parts_similar200806_008,本紙,本社,honshi,honsha,0.16666666666666666,True,0.118904084
2829,coffee_break_parts_similar200806_009,図書,等,tosho,nado,0.8888888888888888,True,0.24958305
2830,coffee_break_parts_similar200806_010,後見,貢献,kouken,kouken,0.0,True,0.16624856
2831,coffee_break_parts_similar201110_001,新港,振興,shinkou,shinkou,0.0,True,0.28105968
2832,coffee_break_parts_similar201110_002,獲得,確保,kakutoku,kakuho,0.42857142857142855,True,0.25060153
2838,coffee_break_parts_similar201110_008,寒冷,関連,kanrei,kanren,0.16666666666666666,True,0.10719092
2840,coffee_break_parts_similar201110_010,道央,道路,douou,douro,0.4,True,0.25674626
2841,coffee_break_parts_similar202309_001,樋門,ひも,himon,himo,0.2222222222222222,True,0.17036754
2841,coffee_break_parts_similar202309_001,閉める,締める,shimeru,shimeru,0.0,True,0.48145753
2842,coffee_break_parts_similar202309_002,要諦,要点,youtei,youten,0.16666666666666666,True,0.45308292
2843,coffee_break_parts_similar202309_003,二元,人間,nigen,ningen,0.18181818181818182,True,0.3020023
2844,coffee_break_parts_similar202309_004,分納,分捕り,bunnou,funtori,0.6153846153846154,True,0.15969923
2845,coffee_break_parts_similar202309_005,恣意性,申請,shiisei,shinsei,0.14285714285714285,True,0.16807705
2846,coffee_break_parts_similar201602_001,非破壊,平たい,hihakai,hiratai,0.2857142857142857,True,0.11229788
2847,coffee_break_parts_similar201602_002,三相,酸素,sansou,sanso,0.18181818181818182,True,0.18419859
2849,coffee_break_parts_similar201602_004,イシュー,意趣,ishuu,ishu,0.2222222222222222,True,0.061482687
2852,coffee_break_parts_similar201602_007,走行,総合,soukou,sougou,0.16666666666666666,True,0.11835454
2855,coffee_break_parts_similar201602_010,向上,構造,koujou,kouzou,0.16666666666666666,True,0.2988373
2856,coffee_break_parts_similar200804_001,失効,執行,shikkou,shikkou,0.0,True,0.30895317
2858,coffee_break_parts_similar200804_003,国民,公務員,kokumin,koumuin,0.2857142857142857,True,0.36100566
2863,coffee_break_parts_similar200804_008,画定,確定,kakutei,kakutei,0.0,True,0.21454144
2865,coffee_break_parts_similar200804_010,対外,海外,taigai,kaigai,0.16666666666666666,True,0.23624267
2867,coffee_break_parts_similar201702_002,合理,小売り,gouri,kouri,0.2,True,0.19518256
2869,coffee_break_parts_similar201702_004,水,溝,mizu,mizo,0.25,True,0.27394783
2871,coffee_break_parts_similar201702_006,要素,様相,youso,yousou,0.18181818181818182,True,0.21049272
2872,coffee_break_parts_similar201702_007,矜持,享受,kyouji,kyouju,0.16666666666666666,True,0.23904471
2873,coffee_break_parts_similar201702_008,行使,交渉,koushi,koushou,0.3076923076923077,True,0.37131304
2874,coffee_break_parts_similar201702_009,入る,変える,iru,kaeru,0.75,True,0.3452809
2875,coffee_break_parts_similar201702_010,資料,指導,shiryou,shidou,0.3076923076923077,True,0.28275967
2876,coffee_break_parts_similar200903_001,送,総,sou,sou,0.0,True,0.08627185
2877,coffee_break_parts_similar200903_002,強制,調整,kyousei,chousei,0.2857142857142857,True,0.18528675
2880,coffee_break_parts_similar200903_005,調整,情勢,chousei,jousei,0.3076923076923077,True,0.16995566
2881,coffee_break_parts_similar200903_006,国補,国保,kuniho,kokuho,0.5,True,0.27331963
2881,coffee_break_parts_similar200903_006,施行,施工,shikou,shikou,0.0,True,0.27262235
2882,coffee_break_parts_similar200903_007,噴き出し,吹き出し,fukidashi,fukidashi,0.0,True,0.26672077
2885,coffee_break_parts_similar200903_010,諸税,租税,shozei,sozei,0.18181818181818182,True,0.41385382
2886,coffee_break_parts_similar201205_001,確保,価格,kakuho,kakaku,0.5,True,0.15949
2888,coffee_break_parts_similar201205_003,大向こう,温厚,oomukaikou,onkou,0.8,True,0.104270376
2889,coffee_break_parts_similar201205_004,瑕疵,貸し,kashi,kashi,0.0,True,0.12767546
2891,coffee_break_parts_similar201205_006,恒久,公共,koukyuu,koukyou,0.14285714285714285,True,0.26590452
2892,coffee_break_parts_similar201205_007,経路,機運,keiro,kiun,0.6666666666666666,True,0.06650591
2893,coffee_break_parts_similar201205_008,テール,経済,teeru,keizai,0.9090909090909091,True,0.021072844
2893,coffee_break_parts_similar201205_008,低下,転換,teika,tenkan,0.36363636363636365,True,0.28952485
2894,coffee_break_parts_similar201205_009,就学,修学,shuugaku,shuugaku,0.0,True,0.47129786
2895,coffee_break_parts_similar201205_010,処遇,職務,shoguu,shokumu,0.3076923076923077,True,0.48555207
2895,coffee_break_parts_similar201205_010,臨時,人事,rinji,jinji,0.2,True,0.24124494
2896,coffee_break_parts_similar200602_001,考究,恒久,koukyuu,koukyuu,0.0,True,0.2710308
2897,coffee_break_parts_similar200602_002,同条,同上,doujou,doujou,0.0,True,0.23149626
2899,coffee_break_parts_similar200602_004,規範,批判,kihan,hihan,0.2,True,0.38015968
2900,coffee_break_parts_similar200602_005,開講,開校,kaikou,kaikou,0.0,True,0.7106352
2905,coffee_break_parts_similar200602_010,多国,他国,takoku,takoku,0.0,True,0.49274147
2906,coffee_break_parts_similar200507_001,珠玉,主力,shugyoku,shuryoku,0.125,True,0.11683345
2907,coffee_break_parts_similar200507_002,水準,数字,suijun,suuji,0.5454545454545454,True,0.30984777
2908,coffee_break_parts_similar200507_003,種々,中止,shushu,chuushi,0.46153846153846156,True,0.1786105
2909,coffee_break_parts_similar200507_004,悉皆,視界,shikkai,shikai,0.15384615384615385,True,-0.027262423
2909,coffee_break_parts_similar200507_004,悉皆,引き換え,shikkai,hikikae,0.42857142857142855,True,0.058240335
2912,coffee_break_parts_similar200507_007,農山,農産,nouyama,nousan,0.46153846153846156,True,0.31141204
2916,coffee_break_parts_similar201710_001,夜汽車,容疑者,yogisha,yougisha,0.13333333333333333,True,0.11560056
2919,coffee_break_parts_similar201710_004,廃炉,灰色,hairo,haiiro,0.18181818181818182,True,0.04040863
2920,coffee_break_parts_similar201710_005,維持,意義,iji,igi,0.3333333333333333,True,0.2668811
2921,coffee_break_parts_similar201710_006,機械,期間,kikai,kikan,0.2,True,0.09973557
2922,coffee_break_parts_similar201710_007,電磁波,デンジャー,denjiha,denjaa,0.3076923076923077,True,0.15270337
2923,coffee_break_parts_similar201710_008,証左,調査,shousa,chousa,0.16666666666666666,True,0.15622407
2930,coffee_break_parts_similar201601_005,転嫁,電化,tenka,denka,0.2,True,0.16086538
2932,coffee_break_parts_similar201601_007,受注,需給,juchuu,jukyuu,0.3333333333333333,True,0.24677186
2933,coffee_break_parts_similar201601_008,除染,助成,josen,josei,0.2,True,0.24837238
2934,coffee_break_parts_similar201601_009,供給,教育,kyoukyuu,kyouiku,0.4,True,0.15939665
2935,coffee_break_parts_similar201601_010,核兵器,拡声器,kakuheiki,kakuseiki,0.1111111111111111,True,0.30897343
2936,coffee_break_parts_similar201912_001,官許,歓喜,kankyo,kanki,0.36363636363636365,True,0.13722314
2937,coffee_break_parts_similar201912_002,アグリー,あんぐり,agurii,anguri,0.3333333333333333,True,0.1032482
2940,coffee_break_parts_similar201912_005,行政,要請,gyousei,yousei,0.15384615384615385,True,0.43346503
2946,coffee_break_parts_similar201808_006,抽出,注視,chuushutsu,chuushi,0.47058823529411764,True,0.13467237
2949,coffee_break_parts_similar201808_009,血管,結果,kekkan,kekka,0.18181818181818182,True,0.19104981
2950,coffee_break_parts_similar201808_010,管理,会員,kanri,kaiin,0.6,True,0.29526654
2951,coffee_break_parts_similar200808_001,自主性,実勢,jishusei,jissei,0.2857142857142857,True,0.07655637
2952,coffee_break_parts_similar200808_002,喪失,創出,soushitsu,soushutsu,0.1111111111111111,True,0.19898674
2955,coffee_break_parts_similar200808_005,受理,種類,juri,shurui,0.6,True,0.02438845
2957,coffee_break_parts_similar200808_007,決定,って,kettei,tte,0.6666666666666666,True,0.18071836
2959,coffee_break_parts_similar200808_009,協同,共同,kyoudou,kyoudou,0.0,True,0.4484008
2960,coffee_break_parts_similar200808_010,充実,自立,juujitsu,jiritsu,0.4,True,0.26188898
2961,coffee_break_parts_similar201203_001,状況,増強,joukyou,zoukyou,0.14285714285714285,True,0.20516905
2964,coffee_break_parts_similar201203_004,啓開,決壊,keikai,kekkai,0.16666666666666666,True,0.347437
2965,coffee_break_parts_similar201203_005,監,官,kan,kan,0.0,True,0.4595498
2966,coffee_break_parts_similar201203_006,空席,欠席,kuuseki,kesseki,0.2857142857142857,True,0.3277493
2967,coffee_break_parts_similar201203_007,時,地,toki,chi,0.8571428571428571,True,0.27042422
2969,coffee_break_parts_similar201203_009,素案,相談,soan,soudan,0.4,True,0.2142212
2970,coffee_break_parts_similar201203_010,減少,延長,genshou,enchou,0.3076923076923077,True,0.28086257
2975,coffee_break_parts_similar201505_005,供述,休日,kyoujutsu,kyuujitsu,0.2222222222222222,True,0.1189283
2976,coffee_break_parts_similar201505_006,底質,提出,teishitsu,teishutsu,0.1111111111111111,True,0.118338145
2977,coffee_break_parts_similar201505_007,配当,該当,haitou,gaitou,0.16666666666666666,True,0.20103917
2979,coffee_break_parts_similar201505_009,助言,所見,jogen,shoken,0.5454545454545454,True,0.29534796
2980,coffee_break_parts_similar201505_010,簡単,勝手,kantan,katte,0.5454545454545454,True,0.2725466
2981,coffee_break_parts_similar200501_001,競走,競争,kyousou,kyousou,0.0,True,0.2793919
2982,coffee_break_parts_similar200501_002,視察,施設,shisatsu,shisetsu,0.125,True,0.4407257
2983,coffee_break_parts_similar200501_003,居宅,委託,kyotaku,itaku,0.5,True,0.29704836
2985,coffee_break_parts_similar200501_005,自治体,実際,jichitai,jissai,0.5714285714285714,True,0.21564676
2986,coffee_break_parts_similar200501_006,日,費,nichi,hi,0.8571428571428571,True,0.1869121
2988,coffee_break_parts_similar200501_008,前半,全般,zenhan,zenpan,0.16666666666666666,True,0.14197652
2989,coffee_break_parts_similar200501_009,俎上,遡上,sojou,sojou,0.0,True,0.2649424
2991,coffee_break_parts_similar201910_001,拡縮,喀出,kakushuku,kakushutsu,0.21052631578947367,True,0.16733609
2992,coffee_break_parts_similar201910_002,ロード,労働,roodo,roudou,0.36363636363636365,True,0.04556075
2993,coffee_break_parts_similar201910_003,走錨,操業,soubyou,sougyou,0.14285714285714285,True,0.3037848
2994,coffee_break_parts_similar201910_004,所与,主要,shoyo,shuyou,0.36363636363636365,True,0.2834952
2999,coffee_break_parts_similar202208_004,利用,量,riyou,ryou,0.2222222222222222,True,0.28118858
3000,coffee_break_parts_similar202208_005,処理,修理,shori,shuuri,0.36363636363636365,True,0.16528343
3001,coffee_break_parts_similar202204_001,公民館,古民家,kouminkan,kominka,0.25,True,0.3919134
3003,coffee_break_parts_similar202204_003,控除,幇助,koujo,houjo,0.2,True,0.1785791
3004,coffee_break_parts_similar202204_004,置き換え,機会,okikae,kikai,0.36363636363636365,True,0.07240899
3005,coffee_break_parts_similar202204_005,聴取,チョイス,choushu,choisu,0.3076923076923077,True,0.080322504
3006,coffee_break_parts_similar201509_001,テタテ,手立て,tetate,tedate,0.16666666666666666,True,0.17836308
3007,coffee_break_parts_similar201509_002,正殿,スウェーデン,seiden,suueeden,0.42857142857142855,True,0.06332166
3010,coffee_break_parts_similar201509_005,懸念,機嫌,kenen,kigen,0.4,True,0.13491572
3012,coffee_break_parts_similar201509_007,帯域,大気,taiiki,taiki,0.18181818181818182,True,0.22751275
3014,coffee_break_parts_similar201509_009,ロジ,路地,roji,roji,0.0,True,0.095384315
3016,coffee_break_parts_similar202004_001,ショーケース,承継,shookeesu,shoukei,0.5,True,0.07342008
3020,coffee_break_parts_similar202004_005,準用,受容,junyou,juyou,0.18181818181818182,True,0.17451255
3021,coffee_break_parts_similar201202_001,閣議後,閣僚,kakuginochi,kakuryou,0.631578947368421,True,0.6579513
3022,coffee_break_parts_similar201202_002,機構,今日,kikou,kyou,0.4444444444444444,True,-0.02231958
3023,coffee_break_parts_similar201202_003,規制,性,kisei,sei,0.5,True,0.16514894
3024,coffee_break_parts_similar201202_004,軽微,整備,keibi,seibi,0.2,True,0.22032955
3026,coffee_break_parts_similar201202_006,証左,証拠,shousa,shouko,0.3333333333333333,True,0.37236476
3027,coffee_break_parts_similar201202_007,非違,非,hii,hi,0.4,True,0.18612996
3028,coffee_break_parts_similar201202_008,島部,東部,shimabu,toubu,0.8333333333333334,True,0.35971504
3029,coffee_break_parts_similar201202_009,簿,法,bo,hou,0.8,True,0.16075829
3032,coffee_break_parts_similar201104_002,企画,近く,kikaku,chikaku,0.3076923076923077,True,0.069959536
3034,coffee_break_parts_similar201104_004,低下,経過,teika,keika,0.2,True,0.33120412
3035,coffee_break_parts_similar201104_005,大敗,大会,taihai,taikai,0.16666666666666666,True,0.28898934
3036,coffee_break_parts_similar201104_006,触発,紹介,shokuhatsu,shoukai,0.5882352941176471,True,0.19674034
3038,coffee_break_parts_similar201104_008,供与,供用,kyouyo,kyouyou,0.15384615384615385,True,0.24785629
3039,coffee_break_parts_similar201104_009,新製,新生,shinsei,shinsei,0.0,True,0.06135819
3040,coffee_break_parts_similar201104_010,岐路,議論,kiro,giron,0.4444444444444444,True,0.34927693
3042,coffee_break_parts_similar201009_002,国債,国際,kokusai,kokusai,0.0,True,0.1152799
3043,coffee_break_parts_similar201009_003,財,材,zai,zai,0.0,True,0.2183667
3044,coffee_break_parts_similar201009_004,除去,状況,jokyo,joukyou,0.3333333333333333,True,0.16077074
3045,coffee_break_parts_similar201009_005,既往,基本,kiou,kihon,0.4444444444444444,True,0.19204122
3047,coffee_break_parts_similar201009_007,辞任,一任,jinin,ichinin,0.5,True,0.3067723
3048,coffee_break_parts_similar201009_008,治験,事件,chiken,jiken,0.36363636363636365,True,0.114184506
3049,coffee_break_parts_similar201009_009,弁護,連合,bengo,rengou,0.36363636363636365,True,0.28851244
3052,coffee_break_parts_similar200908_002,試料,資料,shiryou,shiryou,0.0,True,0.28238216
3053,coffee_break_parts_similar200908_003,財務相,財務省,zaimusou,zaimushou,0.11764705882352941,True,0.70321506
3054,coffee_break_parts_similar200908_004,強化,評価,kyouka,hyouka,0.16666666666666666,True,0.26042563
3055,coffee_break_parts_similar200908_005,震動,振動,shindou,shindou,0.0,True,0.68553114
3057,coffee_break_parts_similar200908_007,案件,アンケート,anken,ankeeto,0.5,True,0.31053022
3059,coffee_break_parts_similar200908_009,ダミー,ヤミ,damii,yami,0.4444444444444444,True,0.19699143
3061,coffee_break_parts_similar200407_001,氷河,評価,hyouga,hyouka,0.16666666666666666,True,0.070332125
3062,coffee_break_parts_similar200407_002,与信,預金,yoshin,yokin,0.36363636363636365,True,0.45783392
3066,coffee_break_parts_similar200407_006,隗,課,kai,ka,0.4,True,0.16007537
3068,coffee_break_parts_similar200407_008,宝山,ほう,houzan,hou,0.6666666666666666,True,0.24567917
3076,coffee_break_parts_similar200703_006,出資,支出,shusshi,shishutsu,0.75,True,0.21419512
3077,coffee_break_parts_similar200703_007,面積,免責,menseki,menseki,0.0,True,0.13636328
3078,coffee_break_parts_similar200703_008,恒久,後継,koukyuu,koukei,0.46153846153846156,True,0.15221286
3081,coffee_break_parts_similar200603_001,受容,重要視,juyou,juuyoushi,0.5714285714285714,True,0.25553396
3082,coffee_break_parts_similar200603_002,法人,方針,houjin,houshin,0.3076923076923077,True,0.29935873
3083,coffee_break_parts_similar200603_003,私淑,止宿,shishuku,shishuku,0.0,True,0.36997
3084,coffee_break_parts_similar200603_004,協調,強調,kyouchou,kyouchou,0.0,True,0.3979518
3087,coffee_break_parts_similar200603_007,中水,注水,chuusui,chuusui,0.0,True,0.26005918
3089,coffee_break_parts_similar200603_009,耐性,体制,taisei,taisei,0.0,True,0.16484469
3090,coffee_break_parts_similar200603_010,腐心,苦心,fushin,kushin,0.16666666666666666,True,0.5405138
3095,coffee_break_parts_similar201603_005,在胎,大体,zaitai,daitai,0.16666666666666666,True,0.2272472
3097,coffee_break_parts_similar201603_007,簡裁,管財,kansai,kanzai,0.16666666666666666,True,0.47821432
3098,coffee_break_parts_similar201603_008,光景,公共,koukei,koukyou,0.46153846153846156,True,0.12259591
3100,coffee_break_parts_similar201603_010,確保,カット,kakuho,katto,0.5454545454545454,True,0.102307625
3101,coffee_break_parts_similar201204_001,座学,大学,zagaku,daigaku,0.3076923076923077,True,0.23366971
3104,coffee_break_parts_similar201204_004,教員,町民,kyouin,choumin,0.46153846153846156,True,0.2969189
3106,coffee_break_parts_similar201204_006,希望,規模,kibou,kibo,0.2222222222222222,True,0.15048318
3107,coffee_break_parts_similar201204_007,抜,罰,batsu,batsu,0.0,True,0.099761814
3115,coffee_break_parts_similar201803_007,ルーブリック,ルールブック,ruuburikku,ruurubukku,0.3,True,0.17693189
3117,coffee_break_parts_similar201803_009,選挙区,先客,senkyoku,senkyaku,0.125,True,0.11514812
3118,coffee_break_parts_similar201803_010,投げ掛け,前掛け,nagekake,maekakeke,0.47058823529411764,True,0.040174883
3122,coffee_break_parts_similar201503_004,答申,投資,toushin,toushi,0.15384615384615385,True,0.16176657
3123,coffee_break_parts_similar201503_005,イシュー,異臭,ishuu,ishuu,0.0,True,0.037478548
3124,coffee_break_parts_similar201503_006,受給,受注,jukyuu,juchuu,0.3333333333333333,True,0.19019414
3125,coffee_break_parts_similar201503_007,一定,日程,ittei,nittei,0.18181818181818182,True,0.063734695
3131,coffee_break_parts_similar200803_003,増備,増便,zoubi,zoubin,0.18181818181818182,True,0.36152664
3132,coffee_break_parts_similar200803_004,握手,アクション,akushu,akushon,0.3076923076923077,True,0.11173622
3133,coffee_break_parts_similar200803_005,増産,量産,zousan,ryousan,0.3076923076923077,True,0.43867362
3134,coffee_break_parts_similar200803_006,石油,原油,sekiyu,genyu,0.5454545454545454,True,0.6104821
3135,coffee_break_parts_similar200803_007,マター,まで,mataa,made,0.6666666666666666,True,0.09493903
3136,coffee_break_parts_similar200803_008,生み出す,満たす,umidasu,mitasu,0.3076923076923077,True,0.21989745
3137,coffee_break_parts_similar200803_009,強調,協調,kyouchou,kyouchou,0.0,True,0.3979518
3138,coffee_break_parts_similar200803_010,マインド,マネー,maindo,manee,0.5454545454545454,True,0.28060552
3139,coffee_break_parts_similar201411_001,ハンズオン,半ズボン,hanzuon,hanzubon,0.13333333333333333,True,0.030926317
3142,coffee_break_parts_similar201411_004,事態,時代,jitai,jidai,0.2,True,0.17110193
3144,coffee_break_parts_similar201411_006,尻,資料,shiri,shiryou,0.5,True,0.049461234
3145,coffee_break_parts_similar201411_007,秩序,実情,chitsujo,jitsujou,0.375,True,0.28678876
3146,coffee_break_parts_similar201411_008,任地,年次,ninchi,nenji,0.5454545454545454,True,0.24602783
3148,coffee_break_parts_similar200709_002,走行,倉庫,soukou,souko,0.18181818181818182,True,0.12234787
3151,coffee_break_parts_similar200709_005,サイン,参与,sain,sanyo,0.6666666666666666,True,0.092196174
3152,coffee_break_parts_similar200709_006,合意,声,goui,koe,0.8571428571428571,True,0.07397033
3155,coffee_break_parts_similar200709_009,波,何,nami,nani,0.25,True,0.1581016
3159,coffee_break_parts_similar202006_003,モラール,モラル,moraaru,moraru,0.15384615384615385,True,0.28299835
3160,coffee_break_parts_similar202006_004,大使館,確か,taishikan,tashika,0.25,True,0.113543704
3164,coffee_break_parts_similar200409_003,適度,程度,tekido,teido,0.18181818181818182,True,0.3640883
3164,coffee_break_parts_similar200409_003,間隔,感覚,kankaku,kankaku,0.0,True,0.11831834
3165,coffee_break_parts_similar200409_004,協働,共同,kyoudou,kyoudou,0.0,True,0.5100177
3166,coffee_break_parts_similar200409_005,代償,代表,daishou,daihyou,0.2857142857142857,True,0.1092295
3167,coffee_break_parts_similar200409_006,要衝,要所,youshou,yousho,0.15384615384615385,True,0.5422334
3171,coffee_break_parts_similar200409_010,茶話,世話,sawa,sewa,0.25,True,0.28107363
3176,coffee_break_parts_similar201408_005,承知,象徴,shouchi,shouchou,0.26666666666666666,True,0.08303687
3177,coffee_break_parts_similar201408_006,許容,強要,kyoyou,kyouyou,0.15384615384615385,True,0.25503805
3178,coffee_break_parts_similar201408_007,金利,近隣,kinri,kinrin,0.18181818181818182,True,0.15856028
3179,coffee_break_parts_similar201408_008,逡巡,心中,shunjun,shinjuu,0.2857142857142857,True,0.34021634
3182,coffee_break_parts_similar201703_001,タックル,託老,takkuru,takurou,0.2857142857142857,True,0.035642352
3185,coffee_break_parts_similar201703_004,作業,詐欺,sagyou,sagi,0.6,True,0.03437847
3186,coffee_break_parts_similar201703_005,管轄,感覚,kankatsu,kankaku,0.26666666666666666,True,0.029603932
3187,coffee_break_parts_similar201703_006,対外,大概,taigai,taigai,0.0,True,0.15930414
3188,coffee_break_parts_similar201703_007,さ,察,sa,satsu,0.8571428571428571,True,0.06106539
3189,coffee_break_parts_similar201703_008,架線,河川,kasen,kasen,0.0,True,0.30232444
3190,coffee_break_parts_similar201703_009,涵養,汎用,kanyou,hanyou,0.16666666666666666,True,0.1044168
3191,coffee_break_parts_similar201703_010,上々,上場,joujou,joujou,0.0,True,0.09375419
3192,coffee_break_parts_similar200810_001,三直,サイクル,sanchoku,saikuru,0.6666666666666666,True,0.069345504
3195,coffee_break_parts_similar200810_004,基準,期限,kijun,kigen,0.4,True,0.24843827
3197,coffee_break_parts_similar200810_006,主宰,主催,shusai,shusai,0.0,True,0.63211435
3198,coffee_break_parts_similar200810_007,懸命,賢明,kenmei,kenmei,0.0,True,0.24374197
3199,coffee_break_parts_similar200810_008,比準,基準,hijun,kijun,0.2,True,0.31206954
3200,coffee_break_parts_similar200810_009,近傍,近郊,kinbou,kinkou,0.16666666666666666,True,0.21928592
3202,coffee_break_parts_similar202011_001,偽陽性,行政,niseyousei,gyousei,0.47058823529411764,True,0.16288608
3204,coffee_break_parts_similar202011_003,ミッション,密使,misshon,misshi,0.3076923076923077,True,0.12494713
3205,coffee_break_parts_similar202011_004,涵養,関与,kanyou,kanyo,0.18181818181818182,True,0.2147657
3206,coffee_break_parts_similar202011_005,合間,曖昧,aima,aimai,0.2222222222222222,True,0.08273104
3209,coffee_break_parts_similar202104_003,黒子,玄人,kuroko,kurouto,0.3076923076923077,True,0.060280297
3215,coffee_break_parts_similar200912_004,起債,市債,kisai,shisai,0.36363636363636365,True,0.695304
3216,coffee_break_parts_similar200912_005,工期,登記,kouki,touki,0.2,True,0.27419847
3217,coffee_break_parts_similar200912_006,完遂,完成,kansui,kansei,0.16666666666666666,True,0.24476506
3218,coffee_break_parts_similar200912_007,越後,いつも,echigo,itsumo,0.8333333333333334,True,0.09366613
3218,coffee_break_parts_similar200912_007,藩士,半紙,hanshi,hanshi,0.0,True,0.20727079
3219,coffee_break_parts_similar200912_008,正副,政府,seifuku,seifu,0.3333333333333333,True,0.34917483
3221,coffee_break_parts_similar200912_010,出動,出場,shutsudou,shutsujou,0.1111111111111111,True,0.23582646
3223,coffee_break_parts_similar201705_002,修辞,主治医,shuuji,shujii,0.3333333333333333,True,0.11041593
3225,coffee_break_parts_similar201705_004,中途,中東,chuuto,chuutou,0.15384615384615385,True,0.1385255
3226,coffee_break_parts_similar201705_005,バイアス,場合,baiasu,baai,0.6,True,0.14439353
3228,coffee_break_parts_similar201705_007,登板,当番,touban,touban,0.0,True,0.19518436
3229,coffee_break_parts_similar201705_008,資料,紙上,shiryou,shijou,0.3076923076923077,True,0.3577791
3232,coffee_break_parts_similar200711_001,東北,遠く,touhoku,tooku,0.3333333333333333,True,0.1817257
3233,coffee_break_parts_similar200711_002,方向性,仰せ,houkousei,oose,0.7692307692307693,True,0.06649663
3234,coffee_break_parts_similar200711_003,人数,ニーズ,ninzuu,niizu,0.36363636363636365,True,0.26830968
3235,coffee_break_parts_similar200711_004,報告,方向,houkoku,houkou,0.15384615384615385,True,0.09832484
3236,coffee_break_parts_similar200711_005,子弟,師弟,shitei,shitei,0.0,True,0.3774011
3237,coffee_break_parts_similar200711_006,過疎,数,kaso,kazu,0.5,True,0.20431983
3238,coffee_break_parts_similar200711_007,大概,大会,taigai,taikai,0.16666666666666666,True,0.09387014
3239,coffee_break_parts_similar200711_008,み,いき,mi,iki,0.8,True,0.37763247
3240,coffee_break_parts_similar200711_009,露光,録音,rokou,rokuon,0.36363636363636365,True,0.29854697
3241,coffee_break_parts_similar200711_010,前提,全体,zentei,zentai,0.16666666666666666,True,0.30649865
3244,coffee_break_parts_similar201811_003,即応,遡行,sokuou,sokou,0.18181818181818182,True,0.13556732
3247,coffee_break_parts_similar201811_006,集中,周知,shuuchuu,shuuchi,0.26666666666666666,True,0.108528666
3253,coffee_break_parts_similar202002_002,視野,シェア,shiya,shiea,0.2,True,0.16929246
3256,coffee_break_parts_similar202002_005,区々,九九,kuku,kuku,0.0,True,0.12693372
3258,coffee_break_parts_similar201409_002,核兵器,駆け引き,kakuheiki,kakehiki,0.23529411764705882,True,0.18910588
3260,coffee_break_parts_similar201409_004,薬事法,約定,yakujihou,yakujou,0.25,True,0.06936115
3261,coffee_break_parts_similar201409_005,本丸,フォーマル,honmaru,foomaru,0.2857142857142857,True,0.04626976
3262,coffee_break_parts_similar201409_006,疑念,議連,ginen,giren,0.2,True,0.27076468
3264,coffee_break_parts_similar201409_008,期日,記述,kijitsu,kijutsu,0.14285714285714285,True,0.15101807
3265,coffee_break_parts_similar201409_009,計上,提示,keijou,teiji,0.5454545454545454,True,0.2413371
3266,coffee_break_parts_similar201409_010,隔離,確立,kakuri,kakuritsu,0.4,True,0.22032537
3268,coffee_break_parts_similar201112_002,双方,両方,souhou,ryouhou,0.3076923076923077,True,0.5193817
3272,coffee_break_parts_similar201112_006,被災,実際,hisai,jissai,0.36363636363636365,True,0.1469568
3274,coffee_break_parts_similar201112_008,徹底,点検,tettei,tenken,0.5,True,0.19707817
3276,coffee_break_parts_similar201112_010,単価,参加,tanka,sanka,0.2,True,0.09776919
3284,coffee_break_parts_similar201707_003,傾斜,経営者,keisha,keieisha,0.2857142857142857,True,0.024936682
3285,coffee_break_parts_similar201707_004,穏当,本当,ontou,hontou,0.18181818181818182,True,0.15429808
3286,coffee_break_parts_similar201707_005,再開,最下位,saikai,saikai,0.0,True,0.13628645
3286,coffee_break_parts_similar201707_005,時期,軸,jiki,jiku,0.25,True,0.11645423
3288,coffee_break_parts_similar201707_007,等閑,土管,toukan,dokan,0.36363636363636365,True,0.030633006
3290,coffee_break_parts_similar201707_009,ハッカー,破壊,hakkaa,hakai,0.36363636363636365,True,0.27975056
3291,coffee_break_parts_similar201707_010,追記,追及,tsuiki,tsuikyuu,0.42857142857142855,True,0.08052494
3292,coffee_break_parts_similar201406_001,伝家,出る,denka,deru,0.6666666666666666,True,0.13122423
3293,coffee_break_parts_similar201406_002,ドイツ,同一,doitsu,douitsu,0.15384615384615385,True,0.09151165
3296,coffee_break_parts_similar201406_005,事業者,自動車,jigyousha,jidousha,0.23529411764705882,True,0.3094863
3297,coffee_break_parts_similar201406_006,預貸,優待,yotai,yuutai,0.36363636363636365,True,0.19598769
3299,coffee_break_parts_similar201406_008,歴史,例示,rekishi,reiji,0.5,True,0.16155238
3300,coffee_break_parts_similar201406_009,数字,筋,suuji,suji,0.2222222222222222,True,0.022659808
3303,coffee_break_parts_similar201711_002,家康,イエス,ieyasu,iesu,0.4,True,0.32544443
3312,coffee_break_parts_similar201404_001,地政学,性格,chiseigaku,seikaku,0.47058823529411764,True,0.19897777
3313,coffee_break_parts_similar201404_002,宿命,仕組み,shukumei,shikumi,0.26666666666666666,True,0.12735623
3314,coffee_break_parts_similar201404_003,ちょい借り,帳合い,choikari,chouai,0.42857142857142855,True,0.011547828
3315,coffee_break_parts_similar201404_004,資本,手法,shihon,shuhou,0.3333333333333333,True,0.27825344
3316,coffee_break_parts_similar201404_005,テンポ,展望,tenpo,tenbou,0.36363636363636365,True,0.05428506
